uid,title,description,long_description,begin,end,location_name,location_city,location_address,origin_agenda
192636,Revisitons le Sentier des Cabornes,Journées européennes du patrimoine,"L'association La PIE Verte invite le public à visiter ces cabanes en pierres sèches dans le massif des Monts d'Or qui, pour certaines, sont en déshérence, en péril, le long des chemins hors du Sentier thématique des Cabornes.",2026-09-19 14:00:00+02:00,2026-09-19 16:30:00+02:00,Tour Risler,Poleymieux-au-Mont-d'Or,chemin de la Tour Risler 69250 Poleymieux au Mont d'Or,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
2509290,Visite guidée du Saint-Thomas d'Aquin historique,Journées européennes du patrimoine,"Découvrez l’histoire de Saint-Thomas d’Aquin à Oullins à travers une visite guidée exceptionnelle de ses espaces les plus emblématiques.  
Au fil du parcours d'une heure environ, plongez dans le passé de cet établissement chargé d’histoire, découvrez l’évolution de son architecture et les grandes étapes qui ont marqué son développement. La visite vous conduira également à la chapelle, véritable joyau du site, où vous pourrez admirer son patrimoine architectural et artistique tout en découvrant son rôle dans la vie de l’établissement au fil des générations.  
Une occasion unique de porter un nouveau regard sur un lieu emblématique du patrimoine oullinois.",2026-09-19 14:00:00+02:00,2026-09-19 15:00:00+02:00,Collège Saint-Thomas d'Aquin,Oullins,"56 rue du Perron, 69600 Oullins",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
5239403,"Atelier ""Peindre un lieu pour mieux l'habiter"" - festival MUSIC'LY","Voir pour dessiner, dessiner pour voir, c’est s’approprier l’espace pour mieux l’habiter. Dessiner et peindre l’architecture du site Saint-Paul et s’approprier par l’œil et par la main le projet une…","Voir pour dessiner, dessiner pour voir, c’est s’approprier l’espace pour mieux l’habiter. Dessiner et peindre l’architecture du site Saint-Paul et s’approprier par l’œil et par la main le projet d’avoir transformé une prison en un lieu d’avenir et de formation.",2026-09-19 14:00:00+02:00,2026-09-19 16:00:00+02:00,UCLy - Université Catholique de Lyon,Lyon,10 place des archives 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
20409446,Balade lyonnaise et artistique pour les kids,Nous proposons aux enfants (de 5-10 ans) une balade urbaine artistique pour découvrir Lyon autrement.,"Nous proposons aux enfants (de 5-10 ans) une balade urbaine artistique pour découvrir Lyon autrement.  
Au programme : **3 oeuvres insolites** qui ont marqué l'histoire de la ville. En mode ""**Chasseurs d'oeuvres d'art**"", les enfants découvriront plusieurs sculptures, leur histoire et des techniques artistiques variées. Equipés de leur **carnet d'explorateur**, ils pourront observer chaque oeuvre, trouver les solutions des jeux proposés et réaliser un DIY .  
En chemin, nous visiterons une **galerie d'art** pas comme les autres !  
Alors mettez vos baskets et rejoignez-nous !",2026-09-19 14:00:00+02:00,2026-09-19 16:00:00+02:00,Galerie Em'Arts,Lyon,"8 rue de la poulaillerie, 69002 LYON",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
77128657,Visite guidée,"De place en place, deux mille ans d’histoire visite patrimoniale de la Mairie du 2e arrondissement","**De place en place deux mille ans d'histoire :**  
**Antonin Poncet-Jacobin.**  
Cité bimillénaire, Lyon s’est construite au fil des siècles, par la création de rues et places.  
C’est celles du 2e arrondissement, que se propose de vous faire découvrir Bruno Lépine, journaliste, au travers d’une balade historique et patrimoniale qui vous permettra de sillonner les rues, de la place Carnot sous les eaux au XVIIIe siècle, à la place des Jacobins existante au Moyen-Age.  
Berceau historique de la ville, la Presqu’île, et particulièrement le 2e arrondissement, dévoile les célébrités et institutions qui au fil du temps ont marqué de leur empreinte le territoire entre Rhône et Saône. Entre pouvoir religieux et pouvoir politique, entre puissance économique et culturelle, la Presqu’île a toujours été le cœur battant de la cité.  
Tout au long de ce parcours, les noms des rues dans lesquelles vous passerez, et des rues avoisinantes vous seront expliqués. Bref, tout savoir sur le 2e, magnifique arrondissement de Lyon !

Parcours : Départ Place Antonin Poncet, place Bellecour, rue Colonel Chambonnet, place Antonin Gourju, rue des Templiers, rue Pazzi, place des Célestins, rue Moncharmont, rue Jean Fabre, place des Jacobins, rue Edouard Herriot, place Bellecour.  
RV devant le clocher de la Charité",2026-09-19 14:00:00+02:00,2026-09-19 16:00:00+02:00,Mairie du 2e arrondissement de Lyon,Lyon,2 rue d'Enghien 69002 LYON,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
83086014,"""Les Brotteaux: terre de rois, terre d'usines""","Ce parcours commenté est une invitation à découvrir le quartier lyonnais des Brotteaux: sa gare, les hôtels qui l'environnent et les personnages qui y vécurent parmi lesquels deux photographes. Nous …","Ce parcours commenté est une invitation à découvrir le quartier lyonnais des Brotteaux: sa gare, les hôtels qui l'environnent et les personnages qui y vécurent parmi lesquels deux photographes. Nous marcherons aussi sur les traces des très nombreuses entreprises qui y eurent leurs sièges et parfois leurs lieux de production. La pioche du démolisseur a hélas beaucoup agi mais nous découvrirons avec surprise que certains de ces bâtiments ont aujourd'hui acquis une nouvelle vocation. Nous marquerons une halte devant le parc de la Tête d'Or où se tinrent les expositions internationales de 1872 et 1894.  
Départ du parcours à 14h place du Général Diego Brosset face à l'aire de jeux pour enfants  
La réservation est possible car elle garantit votre participation mais elle n'est pas obligatoire.",2026-09-19 14:00:00+02:00,2026-09-19 16:00:00+02:00,Place du Général Diego Brosset Lyon 6e,Lyon,place du Général Brosset 69006 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
64902678,Levez les yeux,"L’association Aimer Lire et Patrimoine vous invite à lever les yeux pour découvrir ou redécouvrir les 3 points culminants de Chassieu : le clocher, le château d’eau et la tour hertzienne.","L’association Aimer Lire et Patrimoine vous invite à lever les yeux pour découvrir ou redécouvrir les 3 points culminants de Chassieu : le clocher, le château d’eau et la tour hertzienne.  
Ces 3 constructions racontent l’histoire et l’évolution de la ville, de la petite paroisse du Dauphiné à la ville au fort développement économique et territoriale, connectée à la Métropole de Lyon.  
Association Aimer Lire et Patrimoine / 06 83 51 63 14 / [aimerlire69@gmail.com](mailto:aimerlire69@gmail.com)",2026-09-19 14:00:00+02:00,2026-09-19 15:30:00+02:00,Chassieu le Haut,Chassieu,Place de la République 69680 CHASSIEU,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
17652741,Portes ouvertes de l'équipement Annie-Steiner,"Guidés par l’équipe de la bibliothèque, de l’Équipement Polyvalent Jeunes et du Fablab, découvrez les plans, maquettes et prévisualisations du bâtiment pour en comprendre toute l'architecture et vous…","Guidés par l’équipe de la bibliothèque, de l’Équipement Polyvalent Jeunes et du Fablab, découvrez les plans, maquettes et prévisualisations du bâtiment pour en comprendre toute l'architecture et vous l’approprier au quotidien.",2026-09-19 14:00:00+02:00,2026-09-19 15:00:00+02:00,Equipement Annie-Steiner,Vénissieux,"5 rue Abbé Glasberg, 69200 Vénissieux",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
51428746,Le rêve d’Icare (Les séances du Planétarium),Journées européennes du patrimoine,"Grâce à Léonard de Vinci, aux frères Montgolfier, aux frères Wright et à tous les génies qui ont percé les mystères du vol, découvrez comment ce rêve est devenu réalité.  
Le travail de ces inventeurs et scientifiques nous permet aujourd’hui de voyager en avion, de franchir notre atmosphère à bord de fusées et satellites, et surtout d’explorer les confins de l’Univers.  
Revivez les grandes étapes de la conquête du ciel : des premières machines imaginées dans l’Antiquité au lancement des satellites et des fusées dans l’espace.  
Un voyage fascinant qui vous montre comment un rêve humain millénaire est devenu une exploration de l’espace.  
Publics : adultes, ados, familles dès 10 ans  
Film avec une séance d’astronomie animée par un médiateur scientifique  
Durée 1 heure",2026-09-19 14:00:00+02:00,2026-09-19 15:00:00+02:00,Planétarium de Vaulx-en-Velin,Vaulx-en-Velin,"Place de la Nation, 69120 Vaulx-en-Velin",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
87432513,"Conférence « Patrimoine, quand le péril devient opportunité » par Guillemette Gardette",Journées européennes du patrimoine,"D’héritage embarrassant et souvent coûteux à la charge des collectivités ou des privés, le patrimoine architectural peut devenir une véritable opportunité pour créer de la richesse économique, sociale et culturelle dans les territoires.  
Cette conférence est proposée en partenariat avec l’UNIVA, qui poursuivra cette réflexion au 2e semestre en proposant des cours sur le patrimoine animés par Guillemette Gardette, fondatrice et présidente de l’agence Médiéval AFP spécialisée dans la valorisation du patrimoine.  
A partir de 6 ans.",2026-09-19 14:00:00+02:00,2026-09-19 15:00:00+02:00,UCLy - Université Catholique de Lyon,Lyon,10 place des archives 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
38077029,Atelier d'initiation au chant choral pour les 7 à 12 ans - festival MUSIC'LY,Journées européennes du patrimoine,"Le campus Saint-Paul a le plaisir d'accueillir le Centre de la Voix pour vous faire découvrir son atelier de découverte du chant choral !  
Venez partager un moment musical chaleureux et tester le chant en groupe lors d’un atelier animé par Emmanuelle Halimi destiné à un public d'enfants âgés de 7 à 12 ans.",2026-09-19 14:00:00+02:00,2026-09-19 14:45:00+02:00,UCLy - Université Catholique de Lyon,Lyon,10 place des archives 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
87047875,Conférence • L’énigme d’une momie égyptienne,"Le musée des Confluences abrite l’une des plus riches collections de momies égyptiennes, témoins silencieux d’un monde disparu. Parmi elles, un individu de presque 2 000 ans qui dévoile aujourd’hui !…","Le musée des Confluences abrite l’une des plus riches collections de momies égyptiennes, témoins silencieux d’un monde disparu. Parmi elles, un individu de presque 2 000 ans qui dévoile aujourd’hui de précieuses informations comme son âge, son quotidien, son état de santé… mais des mystères subsistent encore ! Grâce aux analyses scientifiques, son histoire se recompose peu à peu.  
Avec **Cintia Gama Rolland**, chargée des collections égyptologie, archéologie et Europe au musée des Confluences et **Annie Perraud**, docteure en égyptologie",2026-09-19 14:00:00+02:00,2026-09-19 14:45:00+02:00,"Musée des Confluences, musée Guimet et muséum d'histoire naturelle",Lyon,"86 Quai Perrache, 69002 Lyon, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
9192111,Visite guidée,Journées européennes du patrimoine,"Visite guidée 15h samedi et dimanche.  
Construction 16ème s. / 19ème s., tableaux du 17ème , 18 et 19ème s. Vitraux : 19 et 20ème s.",2026-09-19 14:30:00+02:00,2026-09-19 17:30:00+02:00,Collégiale Saint-Just,Lyon,"41 Rue des Farges, 69005 Lyon, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
32889240,Visite de Saint-Irénée,Visite du site saint Irénée :,"Visite du site saint Irénée :  
Eglise du 19ème s. avec les vitraux de L. Bégulle qui font mémoire des martyrs de lyon des 2ème et 3ème siècle. Tombeau de saint gébuin -1er primat des gaules lyonnais.  
Crypte du 6ème s. qui abrita le corps de st irénée 2ème évêque de Lyon au 2ème siècle, ainsi que les corps de 2 autres martyrs du 2ème s. Une 4ème grande restauration vient de s'achever.et a permis de retrouver des appareils de pierres du 6ème s. et de l'époque carolingienne ainsi que des peintures du 13ème et 19ème s.  
Un Calvaire- le seul Calvaire en plein air de Lyon et un chemin de croix implantés entre le 17ème s. et le 19ème s. complètent l'ensemble Eglise/ Crypte.  
Visite à 15h , samedi et dimanche.",2026-09-19 14:30:00+02:00,2026-09-19 17:30:00+02:00,Église Saint-Irénée,Lyon,"Place Saint Irénée, 69005 Lyon, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
37636086,Les vélos rigolos,"Qui n'a pas un jour, essayé de faire des fantaisies ou acrobaties avec son vélo ? Venez tester une trentaine de vélos rigolos, pour petits et grands (dès 5 ans) et défiez les machines !","Qui n'a pas un jour, essayé de faire des fantaisies ou acrobaties avec son vélo ? Venez tester une trentaine de vélos rigolos, pour petits et grands (dès 5 ans) et défiez les machines !  
Ces tests pourront se réaliser sur une piste d'essais en toute sécurité.",2026-09-19 14:30:00+02:00,2026-09-19 17:30:00+02:00,Musée de l'automobile Henri Malartre,Rochetaillée-sur-Saône,"645 Rue du Musée, 69270 Rochetaillée-sur-Saône, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
